userId,Reputation,Views,UpVotes,DownVotes,postId,Score,usereId,ViewCount,CommentCount
25166,96,7,2,0,25166,4,1229,0,3
25167,123,2,15,0,25167,5,919,0,2
25168,16,2,0,0,25168,3,9975,0,1
25169,1,0,0,0,25169,0,9976,1134,2
25170,31,8,2,0,25170,1,7064,85,2
25171,211,14,6,0,25171,4,9998,623,0
25172,101,0,0,0,25172,1,7972,0,9
25173,26,4,0,0,25173,2,7972,0,2
25174,20,5,0,0,25174,1,8927,0,0
25177,101,0,0,0,25177,0,9394,0,0
25178,101,0,1,0,25178,0,9738,0,0
25179,101,0,4,0,25179,1,9900,551,8
25180,20,5,3,0,25180,1,2392,0,16
25181,6,2,0,0,25181,1,10085,494,6
25182,1,0,0,0,25182,0,9546,21,3
25183,1,0,0,0,25183,2,2392,0,0
25184,392,30,56,1,25184,2,10026,0,0
25185,6,0,0,0,25185,1,10026,0,2
25186,87,6,7,0,25186,1,4856,0,0
25189,1,1,0,0,25189,0,10085,30,2
25190,196,5,0,0,25190,2,10086,478,6
25191,1,0,0,0,25191,2,2252,714,0
25192,11,3,0,0,25192,1,8116,83,0
25193,11,2,0,0,25193,3,8333,150,0
25194,101,0,1,0,25194,0,9007,0,2
25195,101,0,1,0,25195,1,2669,0,3
25196,1,0,0,0,25196,2,10026,0,2
25197,117,2,2,0,25197,2,10026,0,1
25198,101,0,0,0,25198,1,9496,0,0
25199,8,0,0,0,25199,5,9437,0,5
25200,1,0,0,0,25200,0,10089,110,7
25202,1,0,0,0,25202,7,4843,0,1
25203,11,0,0,0,25203,9,10091,3912,7
25205,101,1,1,0,25205,1,10092,0,0
25206,21,0,0,0,25206,1,1739,0,1
25207,11,18,0,0,25207,0,10093,247,5
25209,33,19,1,0,25209,7,7546,1982,4
25210,1,1,0,0,25210,1,9738,0,1
25211,1,0,0,0,25211,4,10098,976,10
25212,2725,224,60,0,25212,1,10086,0,3
25213,21,0,0,0,25213,7,7250,0,3
25214,1,2,0,0,25214,12,9162,774,0
25215,6,5,0,0,25215,13,7250,0,6
25218,1,0,0,0,25218,4,8937,196,0
25220,1,0,0,0,25220,13,7972,1200,13
25221,101,0,0,0,25221,2,10101,490,1
25222,101,1,0,0,25222,1,10102,325,0
25224,146,21,4,0,25224,2,686,0,4
25226,1,0,0,0,25226,44,253,0,1
25229,1,0,0,0,25229,2,10100,4500,1
25230,9,0,0,0,25230,3,10107,515,2
25231,54,6,2,0,25231,3,2669,0,4
25233,1,3,0,0,25233,1,7290,0,5
25235,101,0,2,0,25235,-3,10109,1778,4
25237,6,0,0,0,25237,2,9775,319,1
25238,101,0,0,0,25238,4,10112,2631,0
25240,11,2,0,0,25240,1,1764,0,1
25241,1,0,0,0,25241,10,1739,0,0
25246,1,2,0,0,25246,5,686,0,2
25249,115,4,2,0,25249,1,10098,109,9
25250,11,0,0,0,25250,0,6355,147,5
25251,1,5,0,0,25251,1,10116,161,0
25252,76,4,0,0,25252,2,686,0,0
25253,101,0,0,0,25253,3,10118,723,0
25254,1,1,0,0,25254,2,6897,158,3
25257,9,1,0,0,25257,1,10114,154,3
25258,3,0,0,0,25258,7,10117,277,0
25260,54,6,5,0,25260,2,858,0,0
25261,101,1,2,0,25261,1,858,0,0
25265,1,0,0,0,25265,5,7497,0,2
25267,11,0,0,0,25267,1,8293,0,0
25268,1,2,0,0,25268,1,8293,0,0
25269,101,1,3,0,25269,3,6884,1526,1
25270,1,0,0,0,25270,3,2392,0,2
25271,101,0,0,0,25271,5,5191,473,2
25272,101,1,0,0,25272,4,10122,976,7
25273,101,0,13,0,25273,1,5191,0,1
25274,1,0,0,0,25274,0,4598,0,0
25275,11,0,0,0,25275,2,10123,0,0
25276,53,4,0,0,25276,1,10124,6642,0
25277,101,0,4,0,25277,1,10031,0,4
25278,11,0,0,0,25278,2,4164,0,0
25279,1,4,0,0,25279,0,9007,0,0
25281,16,4,0,0,25281,9,1036,0,2
25284,101,0,1,0,25284,1,13896,302,0
25286,101,0,1,0,25286,4,3591,1128,4
25287,6,7,0,0,25287,3,10127,0,2
25289,6,1,0,0,25289,1,10128,52,0
25291,14,8,0,0,25291,3,9326,257,6
25292,378,20,5,0,25292,7,9738,0,1
25293,101,0,0,0,25293,7,919,0,1
25294,23,0,0,0,25294,3,887,0,0
25295,1,1,0,0,25295,3,10100,170,0
25297,1,2,0,0,25297,4,9738,0,0
25299,43,3,3,0,25299,2,9944,3716,2
25302,101,1,0,0,25302,-2,10131,0,4
25303,1,0,0,0,25303,0,686,0,0
25305,11,0,0,0,25305,4,10079,209,1
25306,1,0,0,0,25306,2,7795,339,0
25308,26,1,0,0,25308,4,10128,280,1
25309,1,0,0,0,25309,3,4685,583,5
25310,1,0,0,0,25310,1,10136,0,2
25311,56,6,2,0,25311,3,10141,465,1
25313,21,0,0,0,25313,2,1739,0,10
25315,101,3,0,0,25315,1,2739,65,0
25316,179,11,2,0,25316,0,3897,189,0
25317,1,1,0,0,25317,6,9671,2852,3
25318,11,0,0,0,25318,3,10138,1283,3
25319,111,6,121,0,25319,2,10137,88,7
25321,1,0,0,0,25321,4,919,0,2
25322,101,2,2,0,25322,2,10114,747,2
25324,1,2,0,0,25324,3,2040,274,0
25325,191,6,11,0,25325,3,8086,240,7
25327,1,0,0,0,25327,1,7795,58,0
25329,6,2,0,0,25329,1,7555,0,0
25330,101,1,0,0,25330,5,159,0,0
25331,1,1,0,0,25331,2,9363,394,3
25332,1,2,0,0,25332,1,9363,0,1
25333,101,8,2,0,25333,1,10114,121,0
25334,8,1,0,0,25334,0,2164,122,2
25335,116,54,1,0,25335,3,795,35,0
25336,6,8,0,0,25336,3,9007,0,0
25338,106,1,1,0,25338,2,4843,0,2
25339,79,11,12,0,25339,0,3369,0,2
25341,1,0,0,0,25341,1,7250,0,0
25343,16,6,4,0,25343,3,582,1004,12
25344,108,7,2,0,25344,4,2116,0,0
25346,1,1,0,0,25346,4,7972,0,5
25348,101,5,0,0,25348,0,10150,179,2
25349,101,0,0,0,25349,5,10117,261,9
25351,18,2,0,0,25351,1,10031,0,0
25352,1,0,0,0,25352,6,10151,438,1
25353,1,3,0,0,25353,2,6666,278,2
25354,3,3,0,0,25354,2,10152,394,3
25355,101,0,0,0,25355,0,10153,525,1
25356,3,5,0,0,25356,1,4754,0,6
25358,11,4,0,0,25358,2,10126,530,19
25363,133,4,4,0,25363,2,9253,0,0
25364,1,0,0,0,25364,2,7287,2490,0
25366,1,1,0,0,25366,1,2817,0,8
25367,121,16,1,0,25367,8,10197,307,15
25368,26,1,0,0,25368,4,10174,0,7
25370,16,3,0,0,25370,5,9394,0,4
25372,1,0,0,0,25372,1,10159,500,3
25373,1,0,0,0,25373,0,3748,0,0
25374,101,0,2,0,25374,7,1390,0,1
25377,1,3,0,0,25377,2,10164,1131,5
25379,1,0,0,0,25379,2,5221,0,0
25380,11,1,0,0,25380,11,2970,0,1
25381,1,0,0,0,25381,0,7795,275,12
25386,262,13,5,0,25386,2,9247,1788,0
25387,1,0,0,0,25387,11,4337,1355,1
25389,1,0,0,0,25389,16,9216,7976,0
25390,6,1,0,0,25390,4,1764,0,0
25392,439,34,16,0,25392,4,3262,1356,2
25394,101,0,0,0,25394,5,3919,0,0
25395,36,2,0,0,25395,3,7972,0,1
25398,13,0,0,0,25398,30,4856,0,7
25399,1,0,0,0,25399,0,9583,0,0
25400,1,0,0,0,25400,5,10176,825,3
25401,1,0,0,0,25401,1,3919,0,0
25402,1,0,0,0,25402,3,7071,0,8
25403,36,2,0,0,25403,5,3074,2600,0
25404,21,0,0,0,25404,3,10177,126,1
25405,31,2,3,0,25405,0,7071,0,0
25407,11,2,0,0,25407,2,7972,0,2
25409,101,1,0,0,25409,1,9266,714,3
25410,1,1,0,0,25410,5,8419,0,1
25412,6,0,0,0,25412,1,805,0,0
25414,101,0,1,0,25414,3,0,0,2
25416,1,0,0,0,25416,3,10179,656,2
25417,101,0,1,0,25417,2,9953,100,2
25418,1,2,0,0,25418,3,9007,0,0
25419,21,10,0,0,25419,1,7972,0,0
25420,18,7,2,0,25420,6,2392,0,2
25421,101,3,2,0,25421,0,10183,0,0
25422,1,1,0,0,25422,2,10183,0,0
25423,1,0,0,0,25423,2,10186,631,2
25424,135,4,2,1,25424,1,10185,543,3
25425,1,2,0,0,25425,3,858,0,2
25429,1,1,0,0,25429,0,6793,0,0
25430,1,0,0,0,25430,2,2046,0,7
25434,1,0,0,0,25434,1,5836,0,1
25435,11,2,0,0,25435,4,10190,261,0
25438,1,0,0,0,25438,2,7224,0,6
25440,1,0,0,0,25440,4,10191,2140,8
25441,8,18,0,0,25441,3,7071,0,5
25442,1,0,0,0,25442,2,2817,0,2
25443,76,15,0,0,25443,5,8413,0,5
25444,111,2,1,0,25444,0,2046,0,0
25445,1,1,0,0,25445,1,10193,287,0
25446,1,0,0,0,25446,1,6129,0,3
25447,23,3,0,0,25447,4,7828,0,0
25449,101,2,1,0,25449,1,4812,221,0
25450,111,2,2,0,25450,1,4505,0,0
25451,101,0,0,0,25451,3,2164,403,3
25452,11,0,0,0,25452,6,4505,0,1
25453,1,0,0,0,25453,4,10194,383,1
25454,131,1,1,0,25454,2,364,0,0
25455,1,1,0,0,25455,2,10196,0,1
25457,11,2,0,0,25457,1,4479,0,2
25458,106,3,0,0,25458,6,9007,0,1
25459,1,0,0,0,25459,5,9394,0,0
25461,21,1,0,0,25461,2,7972,0,4
25463,101,0,0,0,25463,2,7972,0,0
25464,1,1,0,0,25464,10,7546,2144,8
25465,101,1,0,0,25465,1,10199,0,0
25467,1,0,0,0,25467,0,10201,140,0
25468,1,0,0,0,25468,3,10202,1461,6
25472,21,1,0,0,25472,5,9007,0,6
25473,1,0,0,0,25473,9,1739,0,5
25474,18,1,4,0,25474,2,8637,0,0
25475,1,0,0,0,25475,1,3443,29,0
25477,3,1,0,0,25477,2,1739,0,7
25478,3,1,0,0,25478,2,10208,47,0
25481,1,0,0,0,25481,6,7071,0,4
25483,1,0,0,0,25483,3,10108,3076,5
25484,21,0,0,0,25484,0,6897,0,0
25488,36,10,0,0,25488,2,10213,513,1
25489,1,0,0,0,25489,10,919,0,5
25490,111,2,0,0,25490,0,5659,260,0
25492,101,1,0,0,25492,2,9975,0,0
25493,18,4,0,0,25493,2,9738,0,2
25494,1,0,0,0,25494,0,10164,0,0
25495,31,3,0,0,25495,3,10217,548,2
25496,6,1,0,0,25496,1,686,0,3
25497,101,0,12,0,25497,2,10216,0,0
25498,8,1,0,0,25498,0,1893,0,3
25499,101,0,0,0,25499,0,10218,172,6
25500,101,0,2,0,25500,2,10199,0,0
25502,6,1,0,0,25502,0,9394,0,2
25503,21,1,0,0,25503,-2,9158,85,0
25504,6,4,0,0,25504,1,8336,0,0
25505,1,1,0,0,25505,1,10219,0,0
25506,1,0,0,0,25506,18,9007,1517,3
25507,11,4,0,0,25507,3,9975,0,2
25508,1,0,0,0,25508,3,2669,0,0
25509,11,1,0,0,25509,12,71,0,2
25511,1,0,0,0,25511,1,10168,692,0
25512,6,3,0,0,25512,1,183,0,2
25513,18,10,0,0,25513,0,6317,224,2
25514,8,4,0,0,25514,1,10222,63,1
25515,1,0,0,0,25515,1,9858,0,0
25516,11,0,0,0,25516,0,9858,0,0
25517,1,0,0,0,25517,3,10226,0,1
25519,1,0,0,0,25519,1,2669,0,2
25520,101,1,0,0,25520,4,10227,2776,2
25521,11,0,0,0,25521,4,1347,301,1
25522,118,2,1,0,25522,1,2775,0,0
25523,155,6,1,0,25523,0,10230,224,1
25524,1,0,0,0,25524,4,3269,769,1
25526,118,10,1,0,25526,0,10232,121,0
25527,101,3,0,0,25527,1,5321,0,2
25528,101,1,3,0,25528,2,9007,174,0
25529,53,17,7,0,25529,10,7224,444,0
25530,101,2,0,0,25530,6,7546,0,1
25531,1,1,0,0,25531,5,892,0,1
25532,16,3,0,0,25532,4,10233,241,1
25533,145,6,2,0,25533,1,10234,79,3
25534,1,0,0,0,25534,4,9253,0,6
25535,1,0,0,0,25535,0,10210,0,0
25538,206,6,14,0,25538,5,10236,520,3
25539,18,3,0,0,25539,5,10237,8276,1
25540,1,0,0,0,25540,2,6845,292,3
25541,101,0,0,0,25541,7,686,0,2
25542,16,2,0,0,25542,2,10238,4266,3
25545,6,1,0,0,25545,3,7224,0,5
25546,1,0,0,0,25546,4,4253,0,5
25548,16,1,0,0,25548,1,10231,263,0
25550,101,0,1,0,25550,1,3567,0,1
25551,9,1,0,0,25551,1,1913,0,0
25555,1,0,0,0,25555,1,3026,413,1
25556,1,0,0,0,25556,4,9975,0,0
25558,11,1,0,0,25558,7,9975,958,1
25561,1,0,0,0,25561,2,6884,148,2
25562,101,0,0,0,25562,0,7071,0,2
25563,6,0,0,0,25563,1,9975,0,3
25564,11,0,0,0,25564,2,7290,0,2
25565,6,1,0,0,25565,1,9444,113,3
25567,101,1,0,0,25567,4,7339,446,0
25568,4,2,0,0,25568,2,10089,2636,2
25569,101,0,0,0,25569,5,9975,0,0
25570,1,0,0,0,25570,6,2958,0,5
25572,1,0,0,0,25572,2,7290,0,2
25575,1,0,0,0,25575,2,7188,775,5
25577,101,0,0,0,25577,0,9424,928,6
25578,21,2,0,0,25578,2,2669,0,0
25580,1,0,0,0,25580,1,601,0,0
25581,101,0,0,0,25581,4,2669,0,4
25582,1,0,0,0,25582,12,7290,0,0
25584,1,0,0,0,25584,1,7803,191,1
25585,13,5,0,0,25585,1,2958,0,0
25586,6,1,0,0,25586,9,2958,0,1
25588,116,1,0,0,25588,2,2958,0,0
25589,1,0,0,0,25589,0,7250,0,2
25591,101,0,0,0,25591,4,10259,781,3
25593,21,1,0,0,25593,1,10260,127,4
25594,1,0,0,0,25594,2,10261,879,0
25595,101,0,1,0,25595,3,4856,0,5
25596,1,0,0,0,25596,1,7928,237,3
25604,101,0,0,0,25604,2,10089,348,3
25605,6,1,0,0,25605,3,4278,743,2
25607,1,0,0,0,25607,9,2970,0,0
25608,111,1,0,0,25608,1,4278,176,2
25609,106,2,0,0,25609,3,10261,0,1
25611,1,1,0,0,25611,12,10266,6209,8
25612,18,4,0,0,25612,6,887,0,3
25613,6,4,0,0,25613,3,10267,166,4
25615,36,7,0,0,25615,2,8705,933,7
25616,101,0,0,0,25616,3,10268,0,0
25617,1,0,0,0,25617,3,7290,0,1
25618,6,0,0,0,25618,2,7290,0,1
25619,101,0,1,0,25619,2,10270,489,2
25622,11,8,0,0,25622,3,9975,0,5
25623,101,0,2,0,25623,2,2040,710,0
25625,101,0,0,0,25625,1,5836,0,0
25627,1,0,0,0,25627,1,10272,0,0
25628,152,7,9,0,25628,0,5264,0,0
25630,11,1,0,0,25630,0,10273,224,1
25632,1,1,0,0,25632,26,9887,7576,0
25634,1,0,0,0,25634,3,9738,0,3
25635,21,2,0,0,25635,2,10266,0,0
25636,11,1,0,0,25636,2,1118,0,3
25637,6,0,0,0,25637,1,9887,0,1
25638,11,3,0,0,25638,1,3277,0,1
25639,1,0,0,0,25639,0,7224,0,0
25640,101,0,1,0,25640,0,7224,0,0
25641,16,3,0,0,25641,2,9251,568,4
25644,1,0,0,0,25644,4,9112,0,1
25646,6,0,0,0,25646,0,10210,0,0
25647,11,2,0,0,25647,1,10280,0,0
25649,101,0,1,0,25649,2,10281,162,0
25650,11,1,0,0,25650,11,1909,0,3
25651,1,0,0,0,25651,0,10283,46,4
25652,1,0,0,0,25652,1,10284,0,1
25653,6,1,0,0,25653,1,7556,218,8
25654,1,0,0,0,25654,1,2775,0,0
25655,1,0,0,0,25655,2,72,0,4
25657,125,0,2,1,25657,1,5836,0,0
25660,3,1,0,0,25660,2,10289,1171,1
25661,1,0,0,0,25661,4,10290,606,4
25662,6,1,0,0,25662,5,919,0,8
25663,16,1,6,0,25663,1,2310,0,1
25664,101,2,0,0,25664,2,919,0,3
25666,3,2,0,0,25666,0,6411,66,4
25667,25,19,0,0,25667,1,9177,1365,1
25669,101,1,0,0,25669,0,10210,0,3
25671,18,4,0,0,25671,3,6479,456,2
25672,40,11,2,0,25672,77,1118,27274,17
25673,8,6,0,0,25673,1,1739,0,0
25674,1,0,0,0,25674,21,334,0,6
25675,299,103,25,2,25675,4,5443,0,1
25676,31,0,0,0,25676,1,1913,0,1
25677,24,16,0,0,25677,2,6720,274,0
25678,1,0,0,0,25678,2,1679,0,5
25679,1,0,0,0,25679,1,9266,1213,0
25680,101,0,2,0,25680,1,4479,0,0
25681,1,0,0,0,25681,53,5836,0,5
25682,3,2,0,0,25682,1,10299,176,0
25685,16,0,0,0,25685,3,10302,963,0
25687,1,2,0,0,25687,2,686,0,4
25688,11,1,0,0,25688,1,10306,76,0
25690,111,1,0,0,25690,6,8590,1548,2
25691,11,2,0,0,25691,1,7071,0,8
25692,408,27,0,0,25692,25,88,0,8
25693,1,1,0,0,25693,2,5754,452,1
25694,1,0,0,0,25694,2,10307,217,0
25695,1,0,0,0,25695,2,3382,0,2
25696,1,0,0,0,25696,4,3125,721,0
25697,121,2,2,0,25697,3,9444,0,0
25699,121,1,0,0,25699,2,10308,111,0
25701,1,0,0,0,25701,1,9998,0,0
25702,1,0,0,0,25702,1,43908,228,0
25703,1,0,0,0,25703,2,4862,0,1
25704,1,0,0,0,25704,11,6884,289,4
25705,1,0,0,0,25705,1,10310,330,4
25706,61,5,0,0,25706,7,10233,1548,1
25707,1,2,0,0,25707,13,7290,0,0
25708,6,2,0,0,25708,2,6479,23,0
25709,1,0,0,0,25709,3,10061,387,0
25710,101,0,1,0,25710,2,9738,0,11
25711,1,0,0,0,25711,1,9444,0,5
25712,101,4,0,0,25712,0,2040,252,2
25713,101,2,1,0,25713,16,10312,10802,3
25715,1,1,0,0,25715,5,10314,1117,1
25717,1,0,0,0,25717,4,10295,0,3
25718,11,0,0,0,25718,2,10316,63,1
25719,6,1,0,0,25719,2,266,0,2
25721,1,2,0,0,25721,7,1739,0,3
25722,16,4,0,0,25722,4,5836,0,2
25723,1,0,0,0,25723,1,9141,359,4
25724,1,0,0,0,25724,0,10319,293,2
25726,1,2,0,0,25726,1,9343,269,2
25727,13,5,0,0,25727,2,10322,386,5
25729,21,2,0,0,25729,0,9444,0,3
25730,1,0,0,0,25730,0,4673,0,0
25731,1,0,0,0,25731,5,919,0,3
25732,11,5,0,0,25732,2,10217,0,0
25733,31,1,0,0,25733,1,10217,99,0
25734,101,2,6,0,25734,3,3262,847,0
25735,13,3,0,0,25735,2,10320,76,0
25736,13,5,0,0,25736,1,6129,0,0
25737,1,0,0,0,25737,2,10320,366,0
25738,101,0,2,0,25738,6,10294,5839,4
25740,1,0,0,0,25740,6,5546,1067,1
25741,71,8,1,0,25741,1,9142,0,0
25742,1,0,0,0,25742,2,5836,0,0
25743,113,1,9,0,25743,0,7045,0,1
25744,1,0,0,0,25744,0,7170,0,0
25745,11,7,0,0,25745,0,196,291,3
25747,6,4,0,0,25747,5,7250,0,0
25748,18,4,0,0,25748,4,8101,2876,0
25750,1,0,0,0,25750,6,5546,1609,0
25752,1,1,0,0,25752,2,892,0,5
25753,21,3,0,0,25753,4,8507,0,1
25754,16,0,0,0,25754,2,7250,0,2
25756,101,1,0,0,25756,0,6844,86,2
25757,30,0,3,0,25757,2,4376,0,0
25758,11,1,0,0,25758,5,7972,0,0
25759,51,10,0,0,25759,6,264,0,2
25761,113,2,2,0,25761,10,2247,0,0
25762,11,3,0,0,25762,1,10217,0,0
25763,1,0,0,0,25763,1,10217,0,0
25764,1,0,0,0,25764,6,8402,804,0
25765,1,0,0,0,25765,1,10217,0,0
25767,101,0,5,0,25767,0,10334,0,0
25768,1,0,0,0,25768,3,1036,0,3
25769,1,0,0,0,25769,1,582,0,1
25770,101,1,0,0,25770,40,6,0,1
25771,101,0,0,0,25771,12,858,0,10
25772,101,0,0,0,25772,2,1381,0,0
25773,16,1,0,0,25773,1,10337,660,2
25774,1,0,0,0,25774,1,7071,154,0
25775,11,2,0,0,25775,1,10335,1352,0
25778,1,0,0,0,25778,1,7290,0,2
25780,6,0,0,0,25780,3,10336,2595,0
25781,1,0,0,0,25781,18,1764,0,5
25782,101,3,0,0,25782,1,3277,0,0
25784,1,1,0,0,25784,0,9677,0,0
25785,1,0,0,0,25785,1,9177,170,2
25786,18,2,0,0,25786,3,3443,547,0
25787,31,3,0,0,25787,1,2958,0,3
25789,106,2,0,0,25789,4,2040,939,2
25791,101,1,2,0,25791,3,3525,837,0
25792,11,1,0,0,25792,2,4856,0,2
25793,21,0,0,0,25793,1,4238,260,0
25794,136,10,1,0,25794,5,4110,467,2
25796,1,0,0,0,25796,6,1766,243,1
25797,141,0,0,0,25797,1,10322,0,4
25798,1,0,0,0,25798,6,7078,220,1
25799,11,2,0,0,25799,1,7336,0,2
25800,3,5,0,0,25800,5,5792,0,2
25801,11,1,0,0,25801,2,9583,0,1
25802,101,1,0,0,25802,1,6355,55,3
25803,18,10,0,0,25803,5,10347,0,2
25804,148,2,2,0,25804,6,10346,3606,0
25806,1,0,0,0,25806,8,9975,0,4
25807,28,5,1,0,25807,4,10223,183,2
25808,16,1,0,0,25808,1,2669,0,1
25810,16,2,0,0,25810,3,159,0,1
25811,18,0,0,0,25811,47,43908,4463,11
25812,121,1,0,0,25812,29,8413,0,3
25813,1,0,0,0,25813,66,29,0,5
25814,151,9,1,0,25814,4,5836,82,6
25815,101,0,0,0,25815,4,3614,2007,1
25816,21,2,0,0,25816,11,10350,0,0
25817,101,0,0,0,25817,14,4521,1342,1
25818,1,0,0,0,25818,1,10351,125,0
25819,1,0,0,0,25819,18,2116,0,0
25820,6,0,0,0,25820,4,7556,1900,0
25821,101,0,1,0,25821,6,10346,0,0
25823,101,3,0,0,25823,9,10355,0,2
25824,1,0,0,0,25824,1,10354,650,2
25825,1,2,0,0,25825,1,10356,650,1
25826,11,1,0,0,25826,1,1991,107,1
25827,11,1,0,0,25827,5,10358,3249,0
25828,1,0,0,0,25828,10,8507,0,2
25830,1,0,0,0,25830,3,686,0,5
25832,118,7,1,0,25832,6,8489,0,0
25838,1,0,0,0,25838,0,10369,48,3
25839,11,4,0,0,25839,0,9928,1574,1
25841,6,5,0,0,25841,1,9158,209,5
25842,11,0,0,0,25842,3,2116,0,2
25846,142,7,2,0,25846,1,7650,52,5
25847,1,0,0,0,25847,1,10376,508,2
25848,1,1,0,0,25848,10,3579,23738,12
25849,1,0,0,0,25849,0,10377,229,2
25850,1,0,0,0,25850,5,8489,183,0
25851,8,0,0,0,25851,1,10378,556,0
25853,6,1,0,0,25853,0,919,0,0
25854,101,2,0,0,25854,0,10379,573,4
25855,1,0,0,0,25855,4,9141,655,2
25856,21,1,0,0,25856,6,2830,258,1
25857,8,2,0,0,25857,3,9141,1129,0
25858,16,4,0,0,25858,7,5055,0,3
25860,101,2,0,0,25860,2,9975,0,1
25861,101,0,0,0,25861,2,9975,0,0
25865,111,2,0,0,25865,3,5739,0,0
25867,113,2,1,0,25867,0,8242,0,3
25868,1,0,0,0,25868,5,10380,0,1
25870,133,1,1,0,25870,1,10381,103,6
25871,6,0,0,0,25871,-2,10387,402,0
25873,16,7,0,0,25873,2,3125,62,0
25875,6,1,0,0,25875,5,10389,1832,3
25877,1,0,0,0,25877,5,10322,0,0
25878,46,5,0,0,25878,1,10390,241,1
25879,1,0,0,0,25879,1,10391,252,1
25881,18,10,0,0,25881,4,10388,0,0
25882,1,0,0,0,25882,0,7795,0,0
25883,1,0,0,0,25883,1,10393,0,7
25884,1,0,0,0,25884,2,2111,0,3
25885,101,2,80,0,25885,2,2111,49,1
25886,113,3,1,0,25886,1,10395,219,0
25887,101,1,1,0,25887,8,10380,0,9
25888,6,1,0,0,25888,3,601,0,4
25889,1,0,0,0,25889,1,9397,1254,0
25890,101,0,0,0,25890,3,10396,835,4
25891,1,0,0,0,25891,4,10397,528,2
25892,6,2,0,0,25892,6,2116,0,0
25894,1,0,0,0,25894,3,10398,4899,2
25895,1,0,0,0,25895,6,795,3151,0
25896,1,0,0,0,25896,0,10399,197,2
25897,1,0,0,0,25897,4,3277,0,0
25899,1,0,0,0,25899,7,9007,225,6
25900,6,2,0,0,25900,4,8507,0,0
25902,6,2,0,0,25902,2,10199,0,3
25903,40,1,0,0,25903,8,9887,3223,2
25904,1,0,0,0,25904,2,9343,0,1
25905,11,0,0,0,25905,2,7497,0,1
25907,1,9,0,0,25907,1,4054,136,0
25908,1,0,0,0,25908,2,10404,833,0
25909,101,4,0,0,25909,2,6552,0,0
25910,6,1,0,0,25910,2,10217,0,1
25911,1,1,0,0,25911,1,7064,162,3
25912,1,0,0,0,25912,5,10505,589,5
25914,21,2,0,0,25914,-1,11564,130,3
25915,1,0,0,0,25915,0,10322,0,0
25917,1,0,0,0,25917,3,1739,0,0
25918,3,1,0,0,25918,5,10322,0,0
25919,111,1,8,0,25919,6,6633,0,1
25920,1,3,0,0,25920,1,6129,0,0
25921,6,2,0,0,25921,2,3277,0,3
25923,1,0,0,0,25923,0,562,104,5
25924,6,1,0,0,25924,3,6129,0,1
25926,6,3,0,0,25926,2,7411,616,1
25927,141,4,0,0,25927,4,10408,337,0
25928,3,3,0,0,25928,2,6884,0,1
25929,101,0,10,0,25929,3,1909,0,5
25930,28,6,2,0,25930,3,9146,248,3
25931,101,0,1,0,25931,3,9975,0,1
25932,68,11,0,0,25932,1,10319,250,7
25936,2196,206,298,6,25936,0,10412,73,4
25937,6,1,0,0,25937,4,4238,252,0
25938,101,1,2,0,25938,2,1381,0,0
25939,1,0,0,0,25939,0,9209,0,0
25940,101,1,0,0,25940,6,8927,623,10
25941,6,3,0,0,25941,15,4253,1914,7
25942,1,0,0,0,25942,4,10415,740,0
25944,537,75,33,0,25944,5,9394,0,1
25945,1,1,0,0,25945,4,10266,1009,2
25946,101,2,1,0,25946,10,10416,1156,4
25947,1,0,0,0,25947,0,7828,0,2
25948,6,2,0,0,25948,1,9444,0,1
25949,1,0,0,0,25949,8,5618,751,1
25950,1,0,0,0,25950,10,9975,0,1
25952,16,2,1,0,25952,2,4872,250,2
25953,1,0,0,0,25953,2,8627,462,2
25954,1,1,0,0,25954,2,4872,0,0
25957,6,0,0,0,25957,3,9444,0,2
25958,1,0,0,0,25958,5,9444,0,0
25959,1,1,0,0,25959,0,5264,0,15
25961,101,0,0,0,25961,9,3019,0,3
25963,1,0,0,0,25963,3,3277,0,5
25965,302,24,13,3,25965,2,4908,545,1
25966,1,0,0,0,25966,4,4908,213,3
25969,148,16,18,0,25969,1,7179,0,0
25971,11,0,0,0,25971,3,557,114,1
25972,1,0,0,0,25972,1,8402,84,4
25973,306,17,20,0,25973,7,9444,0,8
25975,113,2,1,0,25975,2,9141,1333,0
25977,1,1,0,0,25977,6,1739,0,8
25979,136,4,2,0,25979,1,10322,0,0
25981,101,0,1,0,25981,3,10428,967,1
25982,6,1,0,0,25982,3,10322,0,1
25983,50,1,0,0,25983,2,0,0,1
25984,1,1,0,0,25984,3,1764,0,9
25985,26,4,0,0,25985,2,10031,0,6
25986,126,6,1,0,25986,2,7131,316,1
25987,101,1,0,0,25987,3,601,0,0
25988,1,0,0,0,25988,3,9576,2153,0
25989,1,1,0,0,25989,1,10117,278,2
25990,121,8,0,0,25990,1,442,0,2
25991,6,2,0,0,25991,3,4505,0,1
25993,183,8,1,0,25993,6,9767,0,3
25995,46,0,0,0,25995,3,2817,0,0
25997,3,2,0,0,25997,2,10434,132,0
25998,1,0,0,0,25998,2,601,0,2
25999,6,2,0,0,25999,8,1739,0,0
26000,18,2,0,0,26000,2,1138,292,0
26001,6,0,0,0,26001,3,8927,399,0
26003,1,0,0,0,26003,3,2958,0,2
26004,16,1,0,0,26004,5,919,0,0
26005,6,0,0,0,26005,2,10266,3906,5
26006,101,0,0,0,26006,3,10439,118,1
26007,101,1,4,0,26007,0,10440,540,5
